FileName,Molecule,MinStartTime,MaxEndTime
C30_QC_01.d,TAG(58:8_FA18:1),14.1200,14.7300
C30_QC_02.d,TAG(58:8_FA18:1),14.1800,14.7300
C30_QC_00.d,TAG(58:8_FA18:2),14.0600,14.8600
C30_QC_01.d,TAG(58:8_FA18:2),14.1200,14.7900
C30_QC_02.d,TAG(58:8_FA18:2),14.1500,14.8300
C30_QC_00.d,TAG(58:8_FA20:3),14.1500,14.7900
C30_QC_01.d,TAG(58:8_FA20:3),14.0900,14.7300
C30_QC_02.d,TAG(58:8_FA20:3),14.0900,14.7300
C30_QC_00.d,TAG(58:8_FA20:4),14.1200,14.8900
C30_QC_01.d,TAG(58:8_FA20:4),14.0900,14.8300
C30_QC_02.d,TAG(58:8_FA20:4),14.0600,14.8300
C30_QC_00.d,TAG(58:8_FA22:5),14.1500,14.7300
C30_QC_01.d,TAG(58:8_FA22:5),14.1200,14.7000
C30_QC_02.d,TAG(58:8_FA22:5),14.0900,14.7000
C30_QC_00.d,TAG(58:8_FA22:6),14.4300,14.8300
C30_QC_01.d,TAG(58:8_FA22:6),14.4000,14.7900
C30_QC_02.d,TAG(58:8_FA22:6),14.3700,14.7900
C30_QC_00.d,TAG(58:9_FA18:1),14.1200,14.4900
C30_QC_01.d,TAG(58:9_FA18:1),14.0600,14.4300
C30_QC_02.d,TAG(58:9_FA18:1),14.0600,14.4300
C30_QC_00.d,TAG(58:9_FA18:2),13.9700,14.4900
C30_QC_01.d,TAG(58:9_FA18:2),13.9400,14.4300
C30_QC_02.d,TAG(58:9_FA18:2),13.9100,14.4300
C30_QC_00.d,TAG(58:9_FA20:4),14.1200,14.5200
C30_QC_01.d,TAG(58:9_FA20:4),14.0300,14.4600
C30_QC_02.d,TAG(58:9_FA20:4),14.0600,14.4600
C30_QC_00.d,TAG(58:9_FA22:5),13.9700,14.5200
C30_QC_01.d,TAG(58:9_FA22:5),13.9100,14.4600
C30_QC_02.d,TAG(58:9_FA22:5),13.9700,14.4600
C30_QC_00.d,TAG(58:9_FA22:6),14.1200,14.4900
C30_QC_01.d,TAG(58:9_FA22:6),14.0900,14.4300
C30_QC_02.d,TAG(58:9_FA22:6),14.0600,14.4300
C30_QC_00.d,TAG(60:10_FA22:5),14.0900,14.6100
C30_QC_01.d,TAG(60:10_FA22:5),13.9700,14.5500
C30_QC_02.d,TAG(60:10_FA22:5),14.0600,14.5800
C30_QC_00.d,TAG(60:10_FA22:6),14.0300,14.7600
C30_QC_01.d,TAG(60:10_FA22:6),14.0300,14.7300
C30_QC_02.d,TAG(60:10_FA22:6),13.9700,14.7000
C30_QC_00.d,TAG(60:11_FA22:5),13.8200,14.4600
C30_QC_01.d,TAG(60:11_FA22:5),13.9400,14.4000
C30_QC_02.d,TAG(60:11_FA22:5),13.8800,14.4000
C30_QC_00.d,TAG(60:11_FA22:6),14.0000,14.4000
C30_QC_01.d,TAG(60:11_FA22:6),13.9400,14.3700
C30_QC_02.d,TAG(60:11_FA22:6),13.9400,14.3700
C30_QC_00.d,TAG(60:12_FA22:6),13.7600,14.2700
C30_QC_01.d,TAG(60:12_FA22:6),13.7200,14.2100
C30_QC_02.d,TAG(60:12_FA22:6),13.6900,14.2100
C30_QC_00.d,TAG(O-50:1_FA16:0),14.8200,15.1800
C30_QC_01.d,TAG(O-50:1_FA16:0),14.7600,15.1500
C30_QC_02.d,TAG(O-50:1_FA16:0),14.7600,15.1500
C30_QC_00.d,TAG(O-50:1_FA17:1),14.8200,15.1800
C30_QC_01.d,TAG(O-50:1_FA17:1),14.7900,15.1500
C30_QC_02.d,TAG(O-50:1_FA17:1),14.7900,15.1500
C30_QC_00.d,TAG(O-52:0_FA16:0),15.1800,15.6400
C30_QC_01.d,TAG(O-52:0_FA16:0),15.1500,15.5700
C30_QC_02.d,TAG(O-52:0_FA16:0),15.1200,15.5400
C30_QC_00.d,TAG(O-52:2_FA17:1),14.8100,15.1800
C30_QC_01.d,TAG(O-52:2_FA17:1),14.7800,15.1500
C30_QC_02.d,TAG(O-52:2_FA17:1),14.7800,15.1200
C30_QC_00.d,TAG(O-54:2_FA17:1),15.2600,15.6300
C30_QC_01.d,TAG(O-54:2_FA17:1),15.2000,15.6000
C30_QC_02.d,TAG(O-54:2_FA17:1),15.2000,15.6000
C30_QC_00.d,TAG(O-54:3_FA17:1),14.8100,15.2000
C30_QC_01.d,TAG(O-54:3_FA17:1),14.7800,15.1400
C30_QC_02.d,TAG(O-54:3_FA17:1),14.7500,15.1400
C30_QC_00.d,TAG(O-54:3_FA18:1),14.8100,15.2300
C30_QC_01.d,TAG(O-54:3_FA18:1),14.7800,15.1700
C30_QC_02.d,TAG(O-54:3_FA18:1),14.7800,15.1700
C30_QC_00.d,TAG(O-54:4_FA17:1),14.4700,14.8400
C30_QC_01.d,TAG(O-54:4_FA17:1),14.4400,14.8100
C30_QC_02.d,TAG(O-54:4_FA17:1),14.4400,14.8100
